id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.1515/9789888842568-022,19. Artificial Intelligence,2024,4.0951,2.6666666666666665,8.0,Artificial Intelligence Applications,Artificial Intelligence,,Hong Kong University Press eBooks
https://doi.org/10.1109/icieam.2016.7910971,Fuzzy algorithm of a mobile robot's motion,2016,4.2848,1.181818181818182,13.0,Mathematical Control Systems and Analysis,Artificial Intelligence,RU,
https://doi.org/10.1080/01969722.2016.1128775,Toward Smart Innovation Engineering: Decisional DNA-Based Conceptual Approach,2016,3.9907,1.2727272727272727,14.0,Experience-Based Knowledge Management,Artificial Intelligence,AU,Cybernetics & Systems
https://doi.org/10.1016/j.proeng.2012.09.569,Experimental Modelling of the Cluster Analysis Processes,2012,2.997,1.4,21.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,SK,Procedia Engineering
https://doi.org/10.1109/access.2024.3407711,Developing Intelligent and Immutable Vaccine Supply and Operation Platform Using Blockchain and Artificial Intelligence Technologies,2024,3.1992,3.333333333333333,10.0,Artificial Intelligence Applications,Artificial Intelligence,SA,IEEE Access
https://doi.org/10.1109/idaacs.2013.6662656,Natural development of the resources in design and testing of the computer systems and their components,2013,2.4045,1.7857142857142858,25.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,
https://doi.org/10.1061/(asce)me.1943-5479.0000083,Fuzzy Set Theory Approach for Measuring the Performance of Relationship-Based Construction Projects in Australia,2011,2.6641,1.5,24.0,Mathematical Control Systems and Analysis,Artificial Intelligence,HK,Journal of Management in Engineering
https://doi.org/10.11648/j.acm.20200905.11,Intuitionistic Fuzzy Set and Its Application in Corona Covid-19,2020,1.6456,3.571428571428572,25.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,EG,Applied and Computational Mathematics
https://doi.org/10.4028/www.scientific.net/amm.584-586.2681,Acting Adaptation and Human Parity in the Triad “Man - Knowledge - Methods”,2014,2.5367,1.7692307692307692,23.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,RU,Applied Mechanics and Materials
https://doi.org/10.1016/j.comcom.2020.06.015,Cloud computing model for big data processing and performance optimization of multimedia communication,2020,2.1948,2.857142857142857,20.0,AI and Multimedia in Education,Artificial Intelligence,China,Computer Communications
https://doi.org/10.7717/peerj-cs.2166,Pedagogical sentiment analysis based on the BERT-CNN-BiGRU-attention model in the context of intercultural communication barriers,2024,3.1469,3.333333333333333,10.0,Artificial Intelligence Applications,Artificial Intelligence,China,PeerJ Computer Science
https://doi.org/10.1515/jisys-2023-0188,The application of curriculum recommendation algorithm in the driving mechanism of industry–teaching integration in colleges and universities under the background of education reform,2024,3.1469,3.333333333333333,10.0,AI and Multimedia in Education,Artificial Intelligence,China,Journal of Intelligent Systems
https://doi.org/10.1093/oso/9780195126013.003.0028,Introduction: Cognitive Components Of Emotion,2002,0.8493,2.6,65.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,CH,
https://doi.org/10.3390/s19153428,A Node Density Control Learning Method for the Internet of Things,2019,2.4665,2.375,19.0,AI and Multimedia in Education,Artificial Intelligence,China,Sensors
https://doi.org/10.1080/01969722.2012.654069,DECISIONAL DNA: THE CONCEPT AND ITS IMPLEMENTATION PLATFORMS,2012,2.652,1.5333333333333334,23.0,Experience-Based Knowledge Management,Artificial Intelligence,AU,Cybernetics & Systems
https://doi.org/10.3182/20071107-3-fr-3907.00044,SCENARIO RECOGNITION IN MODERN BUILDING AUTOMATION,2007,4.3527,0.75,15.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,IFAC Proceedings Volumes
https://doi.org/10.1007/s11036-021-01770-0,The Design of Mobile Distance Online Education Resource Sharing from the Perspective of Man-Machine Cooperation,2021,2.2397,3.0,18.0,AI and Multimedia in Education,Artificial Intelligence,China,Mobile Networks and Applications
https://doi.org/10.1016/j.suscom.2023.100927,A framework for real-time vehicle counting and velocity estimation using deep learning,2023,2.4224,3.5,14.0,AI and Multimedia in Education,Artificial Intelligence,TW,Sustainable Computing Informatics and Systems
https://doi.org/10.1007/978-3-319-78931-6_11,Defining Consonance Thresholds in InterCriteria Analysis: An Overview,2018,2.7188,2.0,18.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Studies in computational intelligence
https://doi.org/10.1002/cpe.4892,Research of animals image semantic segmentation based on deep learning,2018,2.0302,2.555555555555556,23.0,AI and Multimedia in Education,Artificial Intelligence,China,Concurrency and Computation Practice and Experience
https://doi.org/10.14308/ite000249,CLOUD SERVICES IN EDUCATION,2011,2.638,1.4375,23.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,,Information Technologies in Education
https://doi.org/10.1109/indin.2007.4384917,Technical Model for Basic and Complex Emotions,2007,4.2241,0.75,15.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,
https://doi.org/10.1109/mie.2010.939594,IEEE Industrial Electronics Magazine,2010,0.9353,2.9411764705882355,50.0,Educational Robotics and Engineering,Artificial Intelligence,,IEEE Industrial Electronics Magazine
https://doi.org/10.20965/jrm.2017.p0992,Robotics Programming Learning for Elementary and Junior High School Students,2017,1.8729,2.5,25.0,Educational Robotics and Engineering,Artificial Intelligence,,Journal of Robotics and Mechatronics
https://doi.org/10.1007/978-3-319-11313-5_10,InterCriteria Decision Making Approach to EU Member States Competitiveness Analysis: Trend Analysis,2014,2.899,1.4615384615384617,19.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Advances in intelligent systems and computing
https://doi.org/10.1109/is.2004.1344787,Intuitionistic fuzzy graph interpretations of multi-person multi-criteria decision making: generalized net approach,2004,0.9251,2.4782608695652173,57.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,Italy,
https://doi.org/10.1038/s41598-023-42078-1,Measuring ancient technological complexity and its cognitive implications using Petri nets,2023,2.3194,3.5,14.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,NL,Scientific Reports
https://doi.org/10.1007/978-3-476-00811-4_2,Gegenstandseingrenzungen: Film — Fernsehen — Audiovision,2012,0.6342,3.8,57.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,Germany,J.B. Metzler eBooks
https://doi.org/10.1155/2022/9351522,Sports Event Model Evaluation and Prediction Method Using Principal Component Analysis,2022,2.2195,3.2,16.0,AI and Multimedia in Education,Artificial Intelligence,China,Wireless Communications and Mobile Computing
https://doi.org/10.1109/tcset.2018.8336320,Hidden faults in FPGA-built digital components of safety-related systems,2018,1.5688,3.0,27.0,Mathematical Control Systems and Analysis,Artificial Intelligence,UA,"2018 14th International Conference on Advanced Trends in Radioelecrtronics, Telecommunications and Computer Engineering (TCSET)"
https://doi.org/10.1016/j.compeleceng.2021.107000,Empirical study on tangent loss function for classification with deep neural networks,2021,2.0971,3.0,18.0,Artificial Intelligence Applications,Artificial Intelligence,China,Computers & Electrical Engineering
https://doi.org/10.1109/icccyb.2005.1511583,Perceptive awareness in building automation,2006,4.9692,0.5714285714285714,12.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,
https://doi.org/10.1007/978-3-031-93236-6_19,Exploration of Conservation and Innovative Design for the Ming Dynasty Prince of Lu’s Headwear from the Perspective of Artificial Intelligence,2025,10.0088,1.0,2.0,Artificial Intelligence Applications,Artificial Intelligence,China,Lecture notes in computer science
https://doi.org/10.1007/978-3-031-98565-2_71,Fuzzy Logic for Ethical AI Governance: A Framework for Organizational Decision-Making Systems and Integration with Intuitionist Fuzzy Methods for Digital Transformation,2025,10.0088,1.0,2.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,MA,Lecture notes in networks and systems
https://doi.org/10.1108/01439911311297775,A massage robot based on Chinese massage therapy,2013,1.9765,1.9285714285714288,27.0,Educational Robotics and Engineering,Artificial Intelligence,China,Industrial Robot the international journal of robotics research and application
https://doi.org/10.1524/para.2010.0003,A Spatial and Perspective Change Theory of the Difference Between Sympathy and Empathy,2010,1.3978,2.235294117647059,38.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,Paragrana
https://doi.org/10.7860/jcdr/2019/39613.12540,Jigsaw Classroom: Is it an Effective Method of Teaching and Learning? Student’s Opinions and Experience,2019,1.8873,2.75,22.0,Educational Robotics and Engineering,Artificial Intelligence,India,JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH
https://doi.org/10.1155/2012/154735,Color Standardization Method and System for Whole Slide Imaging Based on Spectral Sensing,2012,3.0942,1.2,18.0,AI and Multimedia in Education,Artificial Intelligence,Japan,Analytical Cellular Pathology
https://doi.org/10.1007/s10015-012-0069-6,A proposal of experimental education system of mechatronics,2012,4.4572,0.8,12.0,Educational Robotics and Engineering,Artificial Intelligence,Japan,Artificial Life and Robotics
https://doi.org/10.5740/jaoacint.15-024,An Interlaboratory Comparative Study on the Quantitative Determination of Glyphosate at Low Levels in Wheat Flour,2015,2.6711,1.5833333333333333,19.0,Experience-Based Knowledge Management,Artificial Intelligence,Italy,Journal of AOAC International
https://doi.org/10.1007/s11036-021-01907-1,A Target Recognition Algorithm of Multi-Source Remote Sensing Image Based on Visual Internet of Things,2022,2.0808,3.2,16.0,AI and Multimedia in Education,Artificial Intelligence,China,Mobile Networks and Applications
https://doi.org/10.1098/rsos.180087,Improving the signal subtle feature extraction performance based on dual improved fractal box dimension eigenvectors,2018,2.0302,2.333333333333333,21.0,AI and Multimedia in Education,Artificial Intelligence,China,Royal Society Open Science
https://doi.org/10.1515/rtuect-2014-0009,Performance Analysis of Air-to-Water Heat Pump in Latvian Climate Conditions,2014,2.5367,1.5384615384615383,20.0,Experience-Based Knowledge Management,Artificial Intelligence,LV,Environmental and Climate Technologies
https://doi.org/10.1109/iecon.2011.6119828,Demand response with functional buildings using simplified process models,2011,3.4206,1.0,16.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,AT,
https://doi.org/10.1016/j.aej.2021.07.007,Artificial intelligence image recognition based on 5G deep learning edge algorithm of Digestive endoscopy on medical construction,2021,2.0989,2.833333333333333,17.0,Artificial Intelligence Applications,Artificial Intelligence,China,Alexandria Engineering Journal
https://doi.org/10.1155/2021/5728595,Analysis on the Application of Multimedia-Assisted Music Teaching Based on AI Technology,2021,2.0987,2.833333333333333,17.0,Artificial Intelligence Applications,Artificial Intelligence,China,Advances in Multimedia
https://doi.org/10.13109/zptm.2002.48.2.192,"Aktuelle Konzeption des Unbewußten - Empirische Ergebnisse der Neurobiologie, Kognitionswissenschaften, Sozialpsychologie und Emotionsforschung/ The current conception of the Unconscious - empirical results of neurobiology, cognitive sciences, social psychology and emotion research",2002,3.3352,0.76,19.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,Zeitschrift für psychosomatische Medizin und Psychotherapie
https://doi.org/10.1037/10516-090,Artificial intelligence.,2000,1.5362,1.4814814814814814,40.0,Artificial Intelligence Applications,Artificial Intelligence,,Oxford University Press eBooks
https://doi.org/10.17352/2455-5460.000062,"The “Human Emotions” and the “Perrotta Human Emotions Model” (PHEM): The new theoretical model. Historical, neurobiological and clinical profiles",2021,2.2386,2.6666666666666665,16.0,"Psychiatry, Mental Health, Neuroscience",Artificial Intelligence,,Archives of Depression and Anxiety
https://doi.org/10.1007/978-3-319-49544-6_13,InterCriteria Analysis of Simple Genetic Algorithms Performance,2017,2.8258,1.6,16.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,BG,Studies in computational intelligence
https://doi.org/10.1007/s11227-019-02773-1,An optimized cluster storage method for real-time big data in Internet of Things,2019,1.7339,2.75,22.0,AI and Multimedia in Education,Artificial Intelligence,China,The Journal of Supercomputing
https://doi.org/10.2991/ijcis.11.1.76,Representation of competitions by generalized fuzzy graphs,2018,2.2018,2.111111111111111,19.0,Intuitionistic Fuzzy Systems Applications,Artificial Intelligence,KR,International Journal of Computational Intelligence Systems
https://doi.org/10.1006/bioe.2001.0002,PA—Precision Agriculture,2002,0.8568,2.24,56.0,Experience-Based Knowledge Management,Artificial Intelligence,United Kingdom,Biosystems Engineering
https://doi.org/10.1145/2468356.2468499,What does your profile really say about you?,2013,3.3664,1.0714285714285714,15.0,Diverse Interdisciplinary Research Studies,Artificial Intelligence,United Kingdom,
